Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Classification
SMIT,"Schmitt Industries, Inc.",2.84,11344507.8,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit,nanocap
SLTB,Scorpio Bulkers Inc.,25.53,0.0,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sltb,nanocap
SBBC,Scorpio Tankers Inc.,25.2199,0.0,,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbbc,nanocap
SBNA,Scorpio Tankers Inc.,24.5014,0.0,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sbna,nanocap
SHIP,Seanergy Maritime Holdings Corp,0.94,35901747.12,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ship,nanocap
SHIPW,Seanergy Maritime Holdings Corp,0.128,0.0,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/shipw,nanocap
SHLDW,Sears Holdings Corporation,0.14,0.0,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/shldw,nanocap
SSWA,Seaspan Corporation,25.15,0.0,,2017.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswa,nanocap
SSWN,Seaspan Corporation,25.35,0.0,,2014.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sswn,nanocap
EYESW,"Second Sight Medical Products, Inc.",0.65,0.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/eyesw,nanocap
JBN,Select Asset Inc.,9.94,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbn,nanocap
JBR,Select Asset Inc.,9.91,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/jbr,nanocap
SIC,"Select Interior Concepts, Inc.",12.4,0.0,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sic,nanocap
SGZA,"Selective Insurance Group, Inc.",25.13,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/sgza,nanocap
SLS,"SELLAS Life Sciences Group, Inc. ",0.97,18985390.96,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sls,nanocap
LEDS,SemiLEDS Corporation,3.99,14191592.1,,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds,nanocap
SNES,"SenesTech, Inc.",0.8841,20710296.2367,,2016.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/snes,nanocap
SNHNI,Senior Housing Properties Trust,24.57,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhni,nanocap
SNHNL,Senior Housing Properties Trust,25.97,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snhnl,nanocap
SRTSW,"Sensus Healthcare, Inc.",0.9359999999999999,0.0,,2016.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srtsw,nanocap
STNLU,Sentinel Energy Services Inc.,10.24,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/stnlu,nanocap
STNLW,Sentinel Energy Services Inc.,1.1953,0.0,,2017.0,Finance,Business Services,https://www.nasdaq.com/symbol/stnlw,nanocap
SVT,"Servotronics, Inc.",11.1,28669446.3,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/svt,nanocap
SGBX,"SG Blocks, Inc.",3.8,16188155.8,,2017.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/sgbx,nanocap
SGOC,"SGOCO Group, Ltd",1.05,26086231.5,,2010.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sgoc,nanocap
SEII,Sharing Economy International Inc.,3.01,22216256.16,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/seii,nanocap
TYHT,"Shineco, Inc.",1.1,23357479.2,,2016.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/tyht,nanocap
SIF,"SIFCO Industries, Inc.",5.2,29594052.8,,,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/sif,nanocap
SIGM,"Sigma Designs, Inc.",0.2355,9417610.146,,1986.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/sigm,nanocap
SGLB,"Sigma Labs, Inc.",1.02,8413703.58,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglb,nanocap
SGLBW,"Sigma Labs, Inc.",0.4179,0.0,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sglbw,nanocap
SGMA,"SigmaTron International, Inc.",7.08,29948456.64,,1994.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma,nanocap
SBNYW,Signature Bank,85.5,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbnyw,nanocap
SSNT,"SilverSun Technologies, Inc.",3.65,16431405.75,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt,nanocap
SINO,"Sino-Global Shipping America, Ltd.",1.09,13554733.15,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino,nanocap
SITO,"SITO Mobile, Ltd.",1.8,45671650.2,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sito,nanocap
SKYS,"Sky Solar Holdings, Ltd.",0.7877,11295045.3421,14339273.0,2014.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys,nanocap
SMTX,SMTC Corporation,2.66,46027336.6,,2000.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/smtx,nanocap
SRAX,"Social Reality, Inc.",4.55,46747701.0,,,Technology,Advertising,https://www.nasdaq.com/symbol/srax,nanocap
SCKT,"Socket Mobile, Inc.",2.45,14413617.05,,,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/sckt,nanocap
SLNO,"Soleno Therapeutics, Inc.",2.15,46039814.05,,2014.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slno,nanocap
SLNOW,"Soleno Therapeutics, Inc.",0.3,0.0,,2014.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/slnow,nanocap
SNGX,"Soligenix, Inc.",1.41,24932802.99,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngx,nanocap
SNGXW,"Soligenix, Inc.",0.3899,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sngxw,nanocap
XPL,Solitario Zinc Corp.,0.381,22213582.446,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl,nanocap
SOFO,"Sonic Foundry, Inc.",1.86,9145367.04,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sofo,nanocap
SNOA,"Sonoma Pharmaceuticals, Inc.",1.92,12397795.2,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa,nanocap
SNOAW,"Sonoma Pharmaceuticals, Inc.",0.07,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoaw,nanocap
SOHOB,Sotherly Hotels Inc.,25.8196,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohob,nanocap
SOHOO,Sotherly Hotels Inc.,25.2068,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohoo,nanocap
SOHOK,Sotherly Hotels LP,25.69,0.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sohok,nanocap
SJIU,"South Jersey Industries, Inc.",54.2,0.0,,,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/sjiu,nanocap
SXE,"Southcross Energy Partners, L.P.",0.6122,48873644.4454,,2012.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/sxe,nanocap
SOJA,Southern Company (The),26.15,0.0,,2015.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/soja,nanocap
SOJB,Southern Company (The),24.52,0.0,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/sojb,nanocap
SOJC,Southern Company (The),24.57,0.0,,2017.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/sojc,nanocap
SGRP,"SPAR Group, Inc.",1.15,23748309.6,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/sgrp,nanocap
SPKEP,"Spark Energy, Inc.",23.95,0.0,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/spkep,nanocap
ANY,Sphere 3D Corp.,0.2702,4134204.0166,,,Technology,EDP Services,https://www.nasdaq.com/symbol/any,nanocap
SPEX,Spherix Incorporated,1.06,9055081.8,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/spex,nanocap
SPI,"SPI Energy Co., Ltd.",0.2956,21432985.5452,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/spi,nanocap
SSLJ,SSLJ.com Limited,0.9946,43762400.0,,2018.0,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/sslj,nanocap
STAF,"Staffing 360 Solutions, Inc.",1.94,9157531.38,,1996.0,Technology,Professional Services,https://www.nasdaq.com/symbol/staf,nanocap
SWJ,"Stanley Black & Decker, Inc.",25.47,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/swj,nanocap
SWP,"Stanley Black & Decker, Inc.",108.5035,0.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/swp,nanocap
SBLKZ,Star Bulk Carriers Corp.,25.6136,0.0,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/sblkz,nanocap
STLR,Stellar Acquisition III Inc.,11.0,30992368.0,,2016.0,Technology,EDP Services,https://www.nasdaq.com/symbol/stlr,nanocap
STLRU,Stellar Acquisition III Inc.,10.55,0.0,,2016.0,Technology,EDP Services,https://www.nasdaq.com/symbol/stlru,nanocap
STLRW,Stellar Acquisition III Inc.,0.25,0.0,,2016.0,Technology,EDP Services,https://www.nasdaq.com/symbol/stlrw,nanocap
SBOT,"Stellar Biotechnologies, Inc.",1.34,7143158.1,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sbot,nanocap
SCA,Stellus Capital Investment Corporation,25.3475,0.0,,,,,https://www.nasdaq.com/symbol/sca,nanocap
SRCLP,"Stericycle, Inc.",46.3,0.0,,,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/srclp,nanocap
SFB,Stifel Financial Corporation,24.7,0.0,,2017.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/sfb,nanocap
HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,24.35,0.0,,,,,https://www.nasdaq.com/symbol/hndl,nanocap
GJH,STRATS Trust,9.9899,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gjh,nanocap
GJO,STRATS Trust,22.75,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gjo,nanocap
GJS,STRATS Trust,21.389,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gjs,nanocap
STRM,"Streamline Health Solutions, Inc.",1.19,23840990.74,,,Technology,EDP Services,https://www.nasdaq.com/symbol/strm,nanocap
SUMR,"Summer Infant, Inc.",1.8,33784227.0,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr,nanocap
SMMT,Summit Therapeutics plc,2.05,12838047.1,6262462.0,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/smmt,nanocap
SSY,"SunLink Health Systems, Inc.",1.34,9938530.76,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ssy,nanocap
SUNW,"Sunworks, Inc.",0.6935,17817548.3285,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/sunw,nanocap
SPCB,"SuperCom, Ltd.",2.02,30215844.78,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/spcb,nanocap
SCON,Superconductor Technologies Inc.,2.31,7093106.79,,1993.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/scon,nanocap
SDPI,"Superior Drilling Products, Inc.",1.85,45390036.75,,2014.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/sdpi,nanocap
SLDA,Sutherland Asset Management Corporation,26.44,0.0,,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/slda,nanocap
SLDD,Sutherland Asset Management Corporation,25.6,0.0,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/sldd,nanocap
SES,"Synthesis Energy Systems, Inc.",2.5,27498482.5,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ses,nanocap
SYN,"Synthetic Biologics, Inc",2.69,10219675.84,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syn,nanocap
GJP,"Synthetic Fixed-Income Securities, Inc.",22.76,0.0,,,,,https://www.nasdaq.com/symbol/gjp,nanocap
GJR,"Synthetic Fixed-Income Securities, Inc.",22.95,0.0,,,,,https://www.nasdaq.com/symbol/gjr,nanocap
GJT,"Synthetic Fixed-Income Securities, Inc.",21.48,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gjt,nanocap
GJV,"Synthetic Fixed-Income Securities, Inc.",25.91,0.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gjv,nanocap
SYPR,"Sypris Solutions, Inc.",1.58,33809127.56,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sypr,nanocap
TAIT,Taitron Components Incorporated,2.2545,12638382.0615,,1995.0,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/tait,nanocap
TKAT,"Takung Art Co., Ltd.",0.917,10294264.925,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/tkat,nanocap
TANH,Tantech Holdings Ltd.,1.63,46786284.46,,2015.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tanh,nanocap
TRX,Tanzanian Royalty Exploration Corporation,0.36700000000000005,45784604.963999994,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trx,nanocap
TAYD,"Taylor Devices, Inc.",12.5,43265837.5,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tayd,nanocap
PETZ,"TDH Holdings, Inc.",2.65,24972937.5,,2017.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz,nanocap
TCCO,Technical Communications Corporation,4.95,9152673.75,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/tcco,nanocap
TDA,"Telephone and Data Systems, Inc.",25.0,0.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tda,nanocap
TDE,"Telephone and Data Systems, Inc.",25.27,0.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tde,nanocap
TDI,"Telephone and Data Systems, Inc.",25.37,0.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tdi,nanocap
TDJ,"Telephone and Data Systems, Inc.",25.52,0.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tdj,nanocap
TIK,Tel-Instrument Electronics Corp.,2.95,9604866.65,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/tik,nanocap
TENX,"Tenax Therapeutics, Inc.",5.31,7781783.76,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx,nanocap
TGC,"Tengasco, Inc.",1.1,11686942.3,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tgc,nanocap
TVC,Tennessee Valley Authority,24.45,0.0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tvc,nanocap
TVE,Tennessee Valley Authority,23.84,0.0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tve,nanocap
TZACU,Tenzing Acquisition Corp.,10.03,0.0,,2018.0,,,https://www.nasdaq.com/symbol/tzacu,nanocap
TCBIL,"Texas Capital Bancshares, Inc.",25.75,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbil,nanocap
TCBIW,"Texas Capital Bancshares, Inc.",77.0,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbiw,nanocap
TCGP,The Carlyle Group L.P.,24.08,0.0,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/tcgp,nanocap
DXYN,"The Dixie Group, Inc.",1.4,23032648.8,,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/dxyn,nanocap
GGO,The Gabelli Go Anywhere Trust,19.4,31238500.8,,2016.0,,,https://www.nasdaq.com/symbol/ggo,nanocap
THGA,"The Hanover Insurance Group, Inc.",25.5,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thga,nanocap
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",6.5,39868783.5,,,,,https://www.nasdaq.com/symbol/cuba,nanocap
OLD,The Long-Term Care ETF,27.11,2711027.11,,,,,https://www.nasdaq.com/symbol/old,nanocap
SLIM,The Obesity ETF,38.2452,3824558.2452,,,,,https://www.nasdaq.com/symbol/slim,nanocap
ORG,The Organics ETF,32.28,0.0,,,,,https://www.nasdaq.com/symbol/org,nanocap
SMPLW,The Simply Good Foods Company,6.47,0.0,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smplw,nanocap
VAM,The Vivaldi Opportunities Fund,14.8631,0.0,,2018.0,,,https://www.nasdaq.com/symbol/vam,nanocap
NCTY,The9 Limited,0.948,8432785.163999999,8895343.0,2004.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ncty,nanocap
TRPX,Therapix Biosciences Ltd.,4.0,7771412.0,1942853.0,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trpx,nanocap
TCRX,"THL Credit, Inc.",25.7,0.0,,2014.0,,,https://www.nasdaq.com/symbol/tcrx,nanocap
TCRZ,"THL Credit, Inc.",25.63,0.0,,2015.0,,,https://www.nasdaq.com/symbol/tcrz,nanocap
TBRGU,"Thunder Bridge Acquisition, Ltd.",10.1496,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgu,nanocap
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.47,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgw,nanocap
TIBRU,Tiberius Acquisition Corporation,10.2,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tibru,nanocap
TIBRW,Tiberius Acquisition Corporation,0.59,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tibrw,nanocap
TMDI,Titan Medical Inc.,1.9194,41604624.5706,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tmdi,nanocap
TTNP,"Titan Pharmaceuticals, Inc.",0.7499,15900687.6256,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ttnp,nanocap
TKKSU,TKK Symphony Acquisition Corporation,10.03,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tkksu,nanocap
TNXP,Tonix Pharmaceuticals Holding Corp.,1.04,9893708.24,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tnxp,nanocap
TISA,"Top Image Systems, Ltd.",1.02,18616756.44,,1996.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tisa,nanocap
TOPS,TOP Ships Inc.,0.914,15513885.938,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tops,nanocap
TOTAU,Tottenham Acquisition I Limited,10.23,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/totau,nanocap
TWMC,Trans World Entertainment Corp.,1.0,36212570.0,,,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/twmc,nanocap
TANNI,TravelCenters of America LLC,24.7399,0.0,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tanni,nanocap
TANNL,TravelCenters of America LLC,23.528000000000002,0.0,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannl,nanocap
TANNZ,TravelCenters of America LLC,23.766,0.0,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannz,nanocap
TRMT,Tremont Mortgage Trust,12.58,39538172.62,,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trmt,nanocap
TDACU,Trident Acquisitions Corp.,10.09,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tdacu,nanocap
TDACW,Trident Acquisitions Corp.,0.33,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tdacw,nanocap
TMCXU,Trinity Merger Corp.,10.24,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tmcxu,nanocap
TMCXW,Trinity Merger Corp.,0.45,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/tmcxw,nanocap
TRT,Trio-Tech International,4.3301,15385083.4555,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trt,nanocap
TPVY,TriplePoint Venture Growth BDC Corp.,25.28,0.0,,2017.0,,,https://www.nasdaq.com/symbol/tpvy,nanocap
TROV,"TrovaGene, Inc.",0.8399,14856800.4427,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/trov,nanocap
THST,"Truett-Hurst, Inc.",1.7075,7677584.2175,,2013.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/thst,nanocap
TSRI,"TSR, Inc.",8.1629,16016115.8998,,,Technology,EDP Services,https://www.nasdaq.com/symbol/tsri,nanocap
TWLVR,Twelve Seas Investment Company,0.41,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/twlvr,nanocap
TWLVU,Twelve Seas Investment Company,10.35,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/twlvu,nanocap
TWLVW,Twelve Seas Investment Company,0.35,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/twlvw,nanocap
PRTS,"U.S. Auto Parts Network, Inc.",1.5,48300000.0,,2007.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prts,nanocap
USEG,U.S. Energy Corp.,0.93,12191402.55,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/useg,nanocap
GROW,"U.S. Global Investors, Inc.",1.63,24685636.06,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/grow,nanocap
USAU,U.S. Gold Corp.,1.12,19744398.24,,,,,https://www.nasdaq.com/symbol/usau,nanocap
